0.4936708861,0.4595744681,0.2723785166,0.333030853,0.3578014184,0.4021486643,0.3249265426
0.5189873418,0.4723404255,0.2877237852,0.3076225045,0.3528368794,0.418699187,0.3383937316
0.5094936709,0.5,0.2890025575,0.2958257713,0.3528368794,0.4326364692,0.3237022527
0.4778481013,0.5053191489,0.287084399,0.2994555354,0.3542553191,0.4358304297,0.3239471107
0.4746835443,0.5106382979,0.2934782609,0.3012704174,0.3514184397,0.4337979094,0.3322722821
0.4778481013,0.4829787234,0.2800511509,0.3130671506,0.3539007092,0.4427990708,0.3361900098
0.4746835443,0.4617021277,0.2921994885,0.3076225045,0.3620567376,0.4398954704,0.3366797258
0.4613095238,0.4364583333,0.3011363636,0.3183453237,0.3785211268,0.4197459584,0.3352826511
0.4702380952,0.4510416667,0.2796717172,0.3385791367,0.3573943662,0.4362009238,0.3403996101
0.4672619048,0.4458333333,0.2922979798,0.3192446043,0.3623239437,0.4445727483,0.3455165692
0.4732142857,0.4270833333,0.297979798,0.3286870504,0.3577464789,0.441108545,0.3540448343
0.5028571429,0.4137577002,0.2928660826,0.3427167113,0.3665031535,0.4548591144,0.3355998057
0.4914285714,0.4065708419,0.2972465582,0.3418230563,0.3728100911,0.4611845888,0.338756678
0.5,0.3911704312,0.2928660826,0.3427167113,0.3637000701,0.4606095457,0.3487129675
0.5057142857,0.3891170431,0.2916145181,0.3462913315,0.3573931324,0.4692351926,0.3419135503
0.5308988764,0.393877551,0.2711970075,0.3516042781,0.372027972,0.446326062,0.3537827352
0.5224719101,0.3979591837,0.2699501247,0.36942959,0.3555944056,0.4595292767,0.3455383123
0.5702702703,0.3762575453,0.2688504326,0.3817537644,0.366388309,0.4262435678,0.3330111165
0.5783783784,0.3752515091,0.2546353523,0.3799822852,0.366388309,0.4230989137,0.3545190913
0.5546875,0.3601190476,0.256127451,0.3908450704,0.3926592798,0.4114464692,0.3441714836
0.5625,0.3611111111,0.243872549,0.4207746479,0.3850415512,0.3997722096,0.3246628131
0.5408163265,0.3996062992,0.2506097561,0.4087719298,0.3615331492,0.4142045455,0.3375
0.547979798,0.3794117647,0.2510638298,0.3756567426,0.3793103448,0.4127659574,0.3330931796
0.5436893204,0.3667953668,0.2501503307,0.3943478261,0.3820301783,0.4002257973,0.3248803828
0.5291262136,0.3745173745,0.2657847264,0.3886956522,0.3868312757,0.3869602032,0.3330143541
0.5458937198,0.4026974952,0.2439903846,0.3748913988,0.4033584647,0.3724604966,0.3326159732
0.5402843602,0.4043977055,0.2440191388,0.3640692641,0.4084073821,0.3727477477,0.3453460621
0.5539906103,0.4247619048,0.2301729278,0.3582541054,0.4122866894,0.3980882766,0.3221268479
0.5277777778,0.4138257576,0.2192513369,0.3650862069,0.4305177112,0.3991018804,0.3276190476
0.5414746544,0.4026465028,0.2381235154,0.3596037898,0.4128658952,0.4104938272,0.3365064255
0.5271493213,0.4155722326,0.2371377883,0.3699570815,0.3988458927,0.3926071129,0.3429928741
0.4735682819,0.4183673469,0.2705399061,0.3659265585,0.4188640974,0.361328125,0.3223590715
0.4454148472,0.4306839187,0.2801169591,0.3691389599,0.3983794733,0.3933147632,0.3315191671
0.5,0.4388686131,0.2729384437,0.3716101695,0.4015456989,0.3734036646,0.3266509434
0.5294117647,0.4481818182,0.2562174667,0.3828257191,0.3882550336,0.3854253256,0.3296418473
0.55625,0.455615942,0.2611207395,0.3690878378,0.4098525469,0.3702575464,0.3140301318
0.5632653061,0.4551166966,0.2712643678,0.3679562658,0.4261857047,0.3610497238,0.3055425082
0.5742971888,0.4500891266,0.2896393818,0.3948030176,0.3780812791,0.3669699476,0.292076887
0.515625,0.4947183099,0.2759795571,0.4029166667,0.3730106101,0.3746223565,0.2988317757
0.4649805447,0.5043936731,0.2837684449,0.3825978351,0.3899933731,0.3772652389,0.3042970574
0.5132575758,0.4887152778,0.3014623172,0.3447847682,0.3921503958,0.3898305085,0.2963221601
0.5405904059,0.4554030875,0.3194212577,0.3341563786,0.3831254104,0.3796573293,0.3067285383
0.5163043478,0.4540816327,0.3412874584,0.2991803279,0.4067408377,0.3642042368,0.3027777778
0.4814159292,0.4756302521,0.314804623,0.304808476,0.3983713355,0.3789559102,0.3080295339
0.4369602763,0.5016611296,0.306010929,0.3152350081,0.3949416342,0.4067385445,0.3015179393
0.406462585,0.5255775578,0.309912854,0.3089660743,0.3813065977,0.4160387513,0.2972910927
0.4342105263,0.517828201,0.304674906,0.3038430745,0.3946692357,0.4137931034,0.2978529009
0.4871382637,0.4864217252,0.2911324786,0.3060413355,0.3767560664,0.4107142857,0.3080072793
0.5845181675,0.4411764706,0.2647214854,0.3259318002,0.4008922881,0.3933598938,0.2753293957
0.5593220339,0.4631083203,0.2655099895,0.3455476753,0.3906150919,0.3831306187,0.2870076958
0.5342261905,0.4553158706,0.2682291667,0.3808037456,0.3816865953,0.4009471192,0.3099954975
0.5473071325,0.4465648855,0.2835051546,0.3873348873,0.3846394984,0.3897905759,0.3127525819
0.6031294452,0.4277108434,0.2836661546,0.3908179012,0.4071072319,0.3728150274,0.3029964222
0.6033057851,0.4244444444,0.2922998987,0.3881453155,0.407120743,0.3808041505,0.3141967067
0.6461126005,0.3905109489,0.3157107232,0.3654648956,0.4043076923,0.3726196603,0.3190075321
0.65,0.3811239193,0.3066600398,0.3842383107,0.4149326805,0.3589414183,0.3137687555
0.6573248408,0.3645390071,0.341989221,0.3990276739,0.432218845,0.3391991839,0.3173034695
0.6576019778,0.3990250696,0.3165293262,0.3576453165,0.437575392,0.349137931,0.3336244541
0.6507177033,0.4,0.3073613767,0.3781204112,0.401497006,0.358509567,0.338835795
0.6162790698,0.4235924933,0.2911931818,0.3931686047,0.3962040332,0.3532064128,0.3285837651
0.637599094,0.4224137931,0.2815850816,0.4015151515,0.3887249115,0.362484472,0.3411435942
0.5899672846,0.4098573281,0.310710988,0.3731290093,0.4403857393,0.3544241226,0.3235168587
0.5524920467,0.4362244898,0.3396998636,0.3628662196,0.4286542923,0.3325980392,0.3255517827
0.5946775844,0.4001248439,0.2991913747,0.3593859037,0.4491671453,0.3475401851,0.3426042984
0.5694305694,0.4012269939,0.3148558758,0.3721492744,0.4401709402,0.3286577993,0.3351487222
